product_id,mrp,ram,inbuilt_storage,weight,battery_power,battery_type,form_factor,length,width,height,os_name,os_version,phone_warranty (months),camera_count,cam_has_AI,cam_has_OIS,cam_has_Zoom,cam_has_HDR,cam_has_Macro,cam_has_Portrait,main_camera_MP,is_success
B09ZBF5Y4J,13999,4,64,195,5000,0,0,18.4,9.8,0.65,0,12,12,2,0,0,0,0,0,0,12,TRUE
B0BZ48H8JX,12999,6,128,190,5000,0,7,16.6,7.6,0.8,0,13,12,2,0,0,0,0,0,0,12,FALSE
B09WQYFLRX,18999,6,128,195,5000,1,7,16.4,7.6,0.9,4,12.1,12,2,0,0,0,0,0,0,12,TRUE
B0BZ479WZD,10999,4,64,190,5000,0,7,16.6,7.6,0.8,0,13,12,2,0,0,0,0,0,0,12,FALSE
B0BSNP46QP,39999,8,128,205,5000,1,7,16.3,7.4,0.9,4,60,12,2,0,0,0,0,0,0,12,TRUE
B0BBN3WF7V,5699,2,32,192,5000,1,0,16.5,7.7,0.9,6,11,12,2,0,0,0,0,0,0,12,TRUE
B09FKDH6FS,6499,2,32,182,5000,0,7,16.41,7.56,0.85,0,11,12,2,1,1,1,1,1,1,5,TRUE
B0BMGB3CH9,8499,4,64,188,5000,0,0,16.4,7.6,0.9,0,12,12,2,0,0,0,0,0,0,12,TRUE
B0BQ3PYMCZ,18999,8,128,188,5000,1,0,16.6,7.6,0.8,3,13,12,2,0,0,0,0,0,0,12,TRUE
B0BBM7L888,7999,4,64,182,5000,0,7,16.4,7.6,0.9,0,11,12,2,0,0,0,0,0,0,12,TRUE
B0BZ466BWW,12999,6,128,190,5000,0,7,16.6,7.6,0.8,0,13,12,2,0,0,0,0,0,0,12,FALSE
B0BY8JZ22K,19999,8,128,195,5000,1,7,16.6,7.6,0.8,4,12.1,12,2,0,0,0,0,0,0,12,TRUE
B0C14MRRVN,14999,8,256,193,5000,1,8,16.4,7.5,0.8,0,13,12,2,0,0,0,0,0,0,12,FALSE
B08VB2MRF8,34999,8,128,190,4500,0,5,15.98,7.45,0.84,0,11,12,5,1,1,1,1,1,1,12,TRUE
B07WFPMJCH,13999,6,128,194,5000,0,0,16.4,7.6,0.8,1,12,12,2,1,1,1,1,1,1,50,TRUE
B07WDKLDRX,24999,8,128,190,4700,0,0,16.3,7.6,0.9,1,12,12,2,0,0,0,0,0,0,64,TRUE
B09ZBFD6TJ,21999,6,128,181,5000,0,0,17.5,9.1,0.69,0,12,12,2,0,0,0,0,0,0,12,TRUE
B0BYN48MQW,8799,4,64,192,5000,1,0,16.9,7.6,0.9,3,13,12,2,0,0,0,0,0,0,12,FALSE
B09ZBF5Y4J,13999,4,64,195,5000,0,0,18.4,9.8,0.65,0,12,12,2,0,0,0,0,0,0,12,TRUE
B0BZCSMP95,14990,4,128,206,6000,0,0,16.7,7.7,0.9,0,13,12,2,0,0,0,0,0,0,12,FALSE
B0BSTVXFWD,11999,6,128,207,5000,1,0,16.5,7.6,0.9,0,12,12,2,0,0,0,0,0,0,12,TRUE
B07WGPLN76,19999,8,128,173,4500,0,0,15.9,7.4,0.8,1,13,12,4,0,0,0,0,0,0,64,TRUE
B09LHX1YFX,18999,8,128,195,5000,1,5,16.4,7.6,0.9,0,11,12,2,0,0,0,0,0,0,12,TRUE
B0BZCSNTT4,15990,6,256,206,6000,0,0,16.7,7.7,0.9,0,13,12,2,0,0,0,0,0,0,12,FALSE
B0B4F2TTTS,10999,4,64,207,6000,0,3,5,5,2.8,0,12,12,5,0,0,0,0,0,0,50,TRUE
B07WFPMQB1,18999,6,128,173,4500,0,0,15.9,7.4,0.8,1,13,12,4,0,0,0,0,0,0,64,TRUE
B0BW5SL3V1,6299,2,64,179,3000,0,8,16.1,7.4,0.9,0,12,12,2,0,0,0,0,0,0,12,FALSE
B07PQ7DLVP,55840,12,256,196,4300,0,8,16.2,7.7,0.8,0,60,12,2,0,0,0,0,0,0,10,FALSE
B0BZ479WZD,10999,4,64,190,5000,0,7,16.6,7.6,0.8,0,13,12,2,0,0,0,0,0,0,12,FALSE
B0BZ466BWW,12999,6,128,190,5000,0,7,16.6,7.6,0.8,0,13,12,2,0,0,0,0,0,0,12,FALSE
B0B4F38D6K,12999,6,128,207,6000,0,5,16.5,7.7,0.9,0,12,12,2,0,0,0,0,0,0,12,TRUE
B0BD3V985M,15499,6,128,196,6000,0,0,15.9,7.4,0.9,0,12,12,6,1,1,1,1,1,1,12,TRUE
B0BNC2CVB1,8699,3,64,202,5000,1,0,16.5,7.6,0.9,0,12,12,2,0,0,0,0,0,0,12,FALSE
B0BBM7L888,7999,4,64,182,5000,0,7,16.4,7.6,0.9,0,11,12,2,0,0,0,0,0,0,12,TRUE
B0BXD5ZZQ5,30999,8,128,198,5000,0,0,16.1,7.8,0.8,0,13,12,2,0,0,0,0,0,0,12,FALSE
B0BBMBL64D,6899,3,32,182,5000,0,7,16.4,7.6,0.9,0,11,12,2,0,0,0,0,0,0,12,TRUE
B0BS162BQ3,16499,4,64,202,5000,0,0,16.8,7.8,0.9,0,13,12,2,0,0,0,0,0,0,12,FALSE
B07WFPMQB1,18999,6,128,173,4500,0,0,15.9,7.4,0.8,1,13,12,4,0,0,0,0,0,0,64,TRUE
B07WHSR1NR,13999,6,128,194,5000,0,0,16.4,7.6,0.8,1,12,12,2,1,1,1,1,1,1,50,TRUE
B0BXD5H8GR,32999,8,256,198,5000,0,0,16.1,7.8,0.8,0,13,12,2,0,0,0,0,0,0,12,FALSE
B0C1Z8WTS6,35999,8,128,310,10,1,6,18,7,0.7,0,12,12,2,0,0,0,0,0,0,12,FALSE
B09ZBFD6TJ,21999,6,128,181,5000,0,0,17.5,9.1,0.69,0,12,12,2,0,0,0,0,0,0,12,TRUE
B0BSNNWX8R,44999,16,256,205,5000,1,7,16.3,7.4,0.9,4,60,12,2,0,0,0,0,0,0,12,TRUE
B0BZCG8FNL,88888,12,256,299,5000,1,8,15.9,14,0.7,0,13,12,4,1,1,1,1,1,1,50,FALSE
B0BX921LK5,7999,4,64,400,5000,0,3,18.6,9.7,0.51,0,60,0,2,0,0,0,0,0,0,12,FALSE
B0B56YRDDT,7799,4,64,194,5000,1,0,16.5,7.6,0.9,0,12,12,4,0,0,0,0,0,0,13,TRUE
B07WDKLDRX,24999,8,128,190,4700,0,0,16.3,7.6,0.9,1,12,12,2,0,0,0,0,0,0,64,TRUE
B08V9VPQY9,18790,8,128,157,4250,1,0,16.5,7.6,0.7,0,11,12,5,1,1,1,1,1,1,64,FALSE
B089MS3GM7,31990,8,128,172,4200,0,8,16,7.5,0.7,0,12.1,12,2,0,0,0,0,0,0,48,FALSE
B09DJY2GBW,34994,8,128,171,4300,1,0,15.8,7.5,0.8,0,12,12,2,0,0,0,0,0,0,12,FALSE
B07X9YM9JG,27000,8,128,170,4000,0,8,15.9,7.4,0.7,0,11,12,2,0,0,0,0,0,0,12,TRUE
B08445DF2X,27980,8,128,187,4500,0,8,16,7.5,0.9,0,10,12,6,1,1,1,1,1,1,48,FALSE
B07KX1KY4N,28000,6,128,185,3700,1,8,15.7,1.5,0.8,0,9,12,2,0,0,0,0,0,0,12,TRUE
B01FC8O1AE,18000,4,32,168,3000,0,8,15.4,7.8,0.8,0,5.1,12,2,0,0,0,0,0,0,12,FALSE
B08444SXZJ,19600,8,128,520,4100,0,8,16.1,7.4,0.8,0,11,12,2,0,0,0,0,0,0,12,FALSE
B08444WMHF,23269,8,128,171,4000,0,8,16.1,7.4,0.7,0,11,12,2,0,0,0,0,0,0,12,TRUE
B07S6BW832,29999,8,128,187,4500,0,8,15.9,7.5,0.9,0,10,12,2,0,0,0,0,0,0,48,TRUE
B08LRDHLQM,26999,6,128,188,5000,0,0,16.4,7.5,0.8,1,11,12,5,1,1,1,1,1,1,48,FALSE
B081RW24Y6,15000,6,64,193,5000,0,8,16.2,7.6,0.9,0,9,12,2,0,0,0,0,0,0,12,TRUE
B086KCD5ZL,14990,4,128,197,5000,0,8,16.2,7.6,0.9,0,10,12,2,0,0,0,0,0,0,8,FALSE
B07S7DJYWC,12500,4,64,191,5000,0,8,15.9,7.7,0.9,0,9,12,5,1,1,1,1,1,1,13,TRUE
B07XBYN3ZB,20000,4,128,193,5000,0,8,16.2,7.6,0.9,3,12,12,5,1,1,1,1,1,1,2,FALSE
B07RKXBRM9,25000,8,128,185,3700,0,5,15.7,1.5,0.8,0,9,12,2,0,0,0,0,0,0,32,TRUE
B07SCP6HD9,15990,4,128,179,4500,0,8,16,7.5,0.8,0,9,12,5,1,1,1,1,1,1,16,TRUE
B081RTYX3L,21000,6,64,193,5000,0,8,16.2,7.6,0.9,0,9,12,2,0,0,0,0,0,0,12,TRUE
B07KXCJYN5,13000,3,64,164,4030,0,8,15.5,7.5,0.8,0,8.1,12,2,0,0,0,0,0,0,2,FALSE
B07KX1S5ZD,9600,2,32,164,4030,0,8,15.5,7.5,0.8,0,8.1,12,4,1,1,1,1,1,1,13,FALSE
B07KMHK4SB,15000,4,64,164,4030,0,8,15.5,7.5,0.8,0,8.1,12,4,1,1,1,1,1,1,13,FALSE
B07WHQPCGY,9499,3,32,179,5000,0,0,16.4,7.5,0.8,1,12,12,2,0,0,0,0,0,0,12,FALSE
B07KXBVLQX,18000,4,32,164,4030,0,8,15.5,7.5,0.8,0,8.1,12,2,0,0,0,0,0,0,12,FALSE
B07KXCKQ11,9000,2,16,164,4030,0,8,15.5,7.5,0.8,0,8.1,12,2,0,0,0,0,0,0,5,FALSE
B07PTLCBP5,11000,3,64,191,5000,0,8,15.9,7.7,0.9,0,9,12,2,0,0,0,0,0,0,8,FALSE
B07PTLD8SX,11500,3,64,191,5000,0,8,15.9,7.7,0.9,0,9,12,5,1,1,1,1,1,1,13,FALSE
B08ZJS9RMV,10899,3,64,191,5000,0,0,16.4,7.6,0.8,0,11,12,2,0,0,0,0,0,0,12,FALSE
B07KXC1YHL,10000,2,16,164,4030,0,8,15.5,7.5,0.8,0,8.1,12,2,0,0,0,0,0,0,5,FALSE
B07JGLQJQ3,15000,4,32,148,3260,0,8,15.5,7.5,0.8,0,8.1,12,2,0,0,0,0,0,0,5,FALSE
B07D5NPJ65,22000,4,32,150,3260,0,8,15.5,7.5,0.8,0,8.1,12,2,0,0,0,0,0,0,16,FALSE
B0B6RR8GZQ,12989,6,64,460,5000,1,7,15.98,7.38,0.81,0,11,0,2,0,0,0,0,0,0,12,FALSE
B086K9XK96,22999,8,128,197,5000,0,8,16.2,7.6,0.9,1,10,12,2,0,0,0,0,0,0,16,FALSE
B082G1K9C4,13999,4,64,187,5000,1,0,16.4,7.5,0.8,0,12,12,2,0,0,0,0,0,0,12,FALSE
B07WGPKNGT,27999,8,128,193,5000,0,0,16.5,7.7,0.9,1,13,12,2,1,1,1,1,1,1,64,TRUE
B0BVBBN1K8,7999,4,64,204,5000,0,0,16.5,7.6,0.9,0,12,12,2,0,0,0,0,0,0,12,FALSE
B09FKB3446,7999,4,64,195,5000,0,7,16.5,7.6,0.9,0,11,12,2,1,1,1,1,1,1,5,TRUE
B07XG28J3M,14990,6,64,179,4500,0,8,16,7.5,0.8,0,9,12,2,0,0,0,0,0,0,32,TRUE
B0BQJM2PXW,61999,16,256,205,5000,1,7,16.3,7.5,0.9,4,13,12,2,0,0,0,0,0,0,12,TRUE
B07WHR5ZG7,31999,12,256,193,5000,0,0,16.5,7.7,0.9,1,13,12,2,1,1,1,1,1,1,64,TRUE
B0BQJLCQD3,56999,8,128,205,5000,1,7,16.3,7.5,0.9,4,13.1,12,2,0,0,0,0,0,0,12,TRUE
B07WGPLN76,19999,8,128,173,4500,0,0,15.9,7.4,0.8,1,13,12,4,0,0,0,0,0,0,64,TRUE
B0BBN3WF7V,5699,2,32,192,5000,1,0,16.5,7.7,0.9,6,11,12,2,0,0,0,0,0,0,12,TRUE
B09FKDH6FS,6499,2,32,182,5000,0,7,16.41,7.56,0.85,0,11,12,2,1,1,1,1,1,1,5,TRUE
B0B82F3M2N,29499,8,128,540,4500,1,0,18.6,9.8,0.66,0,12,12,2,0,0,0,0,0,0,12,FALSE
B07WHRZ7XX,54999,8,256,208,5000,0,0,16.5,7.7,0.8,1,13,12,2,1,1,1,1,1,1,12,FALSE
B0BBH5JV7N,11999,6,6,201,5000,1,0,16.4,7.6,0.9,3,13,12,2,0,0,0,0,0,0,12,FALSE
B0BS15YYGC,20999,8,128,202,5000,0,0,16.8,7.8,0.9,0,13,12,2,0,0,0,0,0,0,12,FALSE
B0BZCSNTT4,15990,6,256,206,6000,0,0,16.7,7.7,0.9,0,13,12,2,0,0,0,0,0,0,12,FALSE
B0BY8MCQ9S,19999,8,128,195,5000,1,7,16.6,7.6,0.8,4,60,12,2,0,0,0,0,0,0,12,TRUE
B0BBMGZ5T4,6899,3,32,182,5000,0,7,16.4,7.6,0.9,0,11,12,2,0,0,0,0,0,0,12,TRUE
B0BZWCJDRB,20999,8,128,188,5000,1,0,16.6,7.6,0.8,3,13,12,2,0,0,0,0,0,0,12,TRUE
B0BZCSMP95,14990,4,128,206,6000,0,0,16.7,7.7,0.9,0,13,12,2,0,0,0,0,0,0,12,FALSE
B0B4F2XCK3,12999,6,128,207,6000,0,5,16.5,7.7,0.9,0,12,12,5,0,0,0,0,0,0,50,TRUE
B0C14MRRVN,14999,8,256,193,5000,1,8,16.4,7.5,0.8,0,13,12,2,0,0,0,0,0,0,12,FALSE
B07WGPKNGT,27999,8,128,193,5000,0,0,16.5,7.7,0.9,1,13,12,2,1,1,1,1,1,1,64,TRUE
B09FKB3446,7999,4,64,195,5000,0,7,16.5,7.6,0.9,0,11,12,2,1,1,1,1,1,1,5,TRUE
B09GFM8CGS,6499,2,32,194,5000,1,0,16.5,7.7,0.9,3,12,12,2,1,1,1,1,1,1,13,TRUE
B07WGNYCPN,37990,12,12,200,4350,0,0,15.9,7.5,0.9,1,12,12,2,1,1,1,1,1,1,48,TRUE
B07WDK2QZ7,32990,8,128,200,4350,0,0,15.9,7.5,0.9,1,12,12,2,1,1,1,1,1,1,48,TRUE
B08697MJFD,39990,8,128,210,4000,0,0,16.2,7.6,0.9,1,11.1,12,5,1,1,1,1,1,1,48,TRUE
B089MS3GM7,31990,8,128,172,4200,0,8,16,7.5,0.7,0,12,12,2,0,0,0,0,0,0,48,FALSE
B0B82F3M2N,29999,8,8,540,4500,1,0,18.6,9.8,0.66,0,12,12,2,0,0,0,0,0,0,12,FALSE
B07WHRZ7XX,54999,8,256,208,5000,0,0,16.5,7.7,0.8,1,13,12,2,1,1,1,1,1,1,12,FALSE
B07WJVZZVY,44990,8,256,210,4700,0,0,16.5,7.7,0.8,1,12,12,2,1,1,1,1,1,1,50,FALSE
B07WHR5ZG7,31999,12,256,193,5000,0,0,16.5,7.7,0.9,1,13,12,2,1,1,1,1,1,1,64,TRUE
B07WHQRCZD,30990,8,128,196,4500,0,0,16.3,7.6,0.8,1,12,12,5,1,1,1,1,1,1,48,TRUE
B09SH88XFC,69999,8,128,195,4500,0,0,15.7,7.6,0.8,0,12,12,2,0,0,0,0,0,0,12,FALSE
B07XBYN3ZB,20000,4,128,193,5000,0,8,16.2,7.6,0.9,3,12,12,5,1,1,1,1,1,1,2,FALSE
B09TWH8YHM,18499,8,128,215,6000,0,5,16.5,7.7,0.9,0,12,12,6,0,0,0,0,0,0,50,TRUE
B0BSNNWX8R,44999,16,256,205,5000,1,7,16.3,7.4,0.9,4,60,12,2,0,0,0,0,0,0,12,TRUE
B0B3CPQ5PF,28999,8,128,190,4500,1,0,15.9,7.3,0.8,4,12.1,12,2,0,0,0,0,0,0,12,TRUE
B0BMGB2TPR,8499,4,64,188,5000,0,0,16.4,7.6,0.9,0,12,12,2,0,0,0,0,0,0,12,TRUE
B0BQJM2PXW,61999,16,256,205,5000,1,7,16.3,7.5,0.9,4,60,12,2,0,0,0,0,0,0,12,TRUE
B07WFPMJCH,13999,6,128,194,5000,0,0,16.4,7.6,0.8,1,12,12,2,1,1,1,1,1,1,50,TRUE
B07WDKLDRX,24999,8,128,190,4700,0,0,16.3,7.6,0.9,1,12,12,2,0,0,0,0,0,0,64,TRUE
B0BZ48VZMR,10999,4,64,190,5000,0,7,16.6,7.6,0.8,0,13,12,2,0,0,0,0,0,0,12,FALSE
B0BZCSNTT4,15990,6,256,206,6000,0,0,16.7,7.7,0.9,0,13,12,2,0,0,0,0,0,0,12,FALSE
B0BBFJ9M3X,12999,4,4,200,5000,1,0,16.4,7.6,0.9,3,13,12,2,0,0,0,0,0,0,12,TRUE
B0BY8MCQ9S,19999,8,128,195,5000,1,7,16.6,7.6,0.8,4,60,12,2,0,0,0,0,0,0,12,TRUE
B0BS3S3QXP,23849,6,6,500,5000,1,7,16.1,8.9,0.67,0,12,0,2,0,0,0,0,0,0,12,FALSE
B0BSTVXFWD,11999,6,128,207,5000,1,0,16.5,7.6,0.9,0,12,12,2,0,0,0,0,0,0,12,TRUE
B09WQYFLRX,18999,6,128,195,5000,1,7,16.4,7.6,0.9,4,60,12,2,0,0,0,0,0,0,12,TRUE
B08VB57558,34999,8,128,190,4500,0,5,15.98,7.45,0.84,0,11,12,5,1,1,1,1,1,1,12,TRUE
B07WGPKNGT,27999,8,128,193,5000,0,0,16.5,7.7,0.9,1,13,12,2,1,1,1,1,1,1,64,TRUE
B09WRMNJ9G,34999,8,128,190,5000,1,7,16.3,7.6,0.8,4,60,12,2,0,0,0,0,0,0,12,TRUE
B0BZWBSNJN,20999,8,256,188,5000,1,0,16.6,7.6,0.8,3,13,12,2,0,0,0,0,0,0,12,TRUE
B0B4F38D6K,12999,6,128,207,6000,0,5,16.5,7.7,0.9,0,12,12,2,0,0,0,0,0,0,12,TRUE
B0BMGG6NKT,9499,4,128,188,5000,0,0,16.4,7.6,0.9,0,12,12,2,0,0,0,0,0,0,12,TRUE
B0BBH4C5KT,9999,4,64,201,5000,1,0,16.4,7.6,0.9,3,13,12,2,0,0,0,0,0,0,12,FALSE
B0BBN3WF7V,5699,2,2,192,5000,1,0,16.5,7.7,0.9,6,11,12,2,0,0,0,0,0,0,12,TRUE
B082DSTWZ1,24999,8,128,192,5000,1,0,16.6,7.6,0.8,0,13,12,2,0,0,0,0,0,0,12,FALSE
B09ZBG7J7F,21999,6,128,181,5000,0,0,17.5,9.1,0.69,0,12,12,2,0,0,0,0,0,0,12,TRUE
B082F2T5PQ,18999,8,128,188,5000,1,0,16,7.3,0.8,0,13,12,2,0,0,0,0,0,0,12,FALSE
B09WQY65HN,18990,6,128,195,5000,1,7,16.4,7.6,0.9,4,12.1,12,2,0,0,0,0,0,0,12,TRUE
B0BSNQ2KXF,39999,8,128,205,5000,1,7,16.3,7.4,0.9,4,60,12,2,0,0,0,0,0,0,12,TRUE
B0B4F2TTTS,10999,4,4,207,6000,0,3,5,5,2.8,0,12,12,5,0,0,0,0,0,0,50,TRUE
B0BW5SL3V1,6299,2,64,179,3000,0,8,16.1,7.4,0.9,0,12,12,2,0,0,0,0,0,0,12,FALSE
B09ZBGG4HR,19499,8,128,181,5000,0,0,17.5,9.1,0.69,0,12,12,2,0,0,0,0,0,0,12,TRUE
B0B5V2KDNZ,54999,12,256,204,4800,1,0,16.3,7.5,0.9,4,60,12,2,0,0,0,0,0,0,12,TRUE
B0B3CQBRB4,28998,8,128,190,4500,1,0,15.9,7.3,0.8,4,60,12,2,0,0,0,0,0,0,50,TRUE
B07WGP3P6C,59999,16,256,205,5000,0,0,16.5,7.7,0.9,1,13,12,2,1,1,1,1,1,1,12,FALSE
B0BS3RGK3Q,26888,8,256,530,5000,0,7,17.4,9,0.67,0,12,0,2,0,0,0,0,0,0,12,FALSE
B09GFM8CGS,6499,2,32,194,5000,1,0,16.5,7.7,0.9,3,12,12,2,1,1,1,1,1,1,13,TRUE
B0BQ3MMPX6,16999,4,128,188,5000,1,0,16.6,7.6,0.8,3,13,12,2,0,0,0,0,0,0,12,TRUE
B09LHX1YFX,18999,8,128,195,5000,1,5,16.4,7.6,0.9,0,11,12,2,0,0,0,0,0,0,12,TRUE
B0BBMGZ5T4,6899,3,32,182,5000,0,7,16.4,7.6,0.9,0,11,12,2,0,0,0,0,0,0,12,TRUE
B0BG1PYJR4,11499,4,64,193,5000,0,0,16.4,7.6,0.8,0,11,12,2,0,0,0,0,0,0,12,TRUE
B09FKB3446,7999,4,64,195,5000,0,7,16.5,7.6,0.9,0,11,12,2,1,1,1,1,1,1,5,TRUE
B0BZCSMP95,14990,4,128,206,6000,0,0,16.7,7.7,0.9,0,13,12,2,0,0,0,0,0,0,12,FALSE
B0BBM7L888,7999,4,64,182,5000,0,7,16.4,7.6,0.9,0,11,12,2,0,0,0,0,0,0,12,TRUE
B0BQJLCQD3,56999,8,128,205,5000,1,7,16.3,7.5,0.9,4,13,12,2,0,0,0,0,0,0,12,TRUE
B07WHR5ZG7,31999,12,256,193,5000,0,0,16.5,7.7,0.9,1,13,12,2,1,1,1,1,1,1,64,TRUE
B07WFPMQB1,18999,6,128,173,4500,0,0,15.9,7.4,0.8,1,13,12,4,0,0,0,0,0,0,64,TRUE
B0BX9BDG4Q,8999,6,128,203,5000,1,2,16.5,7.6,0.9,0,12,12,2,0,0,0,0,0,0,12,FALSE
B085J168WR,33499,8,128,196,4520,1,0,16.37,7.64,0.78,3,12,12,5,1,1,1,1,1,1,12,TRUE
B0BBH16VNN,11999,6,6,201,5000,1,0,16.4,7.6,0.9,3,13,12,2,0,0,0,0,0,0,12,FALSE
B0BYN1GM6V,10799,6,128,192,5000,1,0,16.9,7.6,0.9,3,13,12,2,0,0,0,0,0,0,12,FALSE
B0948NNY3W,14999,6,64,179,5000,1,0,16,7.5,0.8,0,11,12,6,1,1,1,1,1,1,12,TRUE
B09XB8GFBQ,8499,4,64,194,5000,1,0,16.5,7.7,0.9,3,12.5,12,2,1,1,1,1,1,1,13,TRUE
B09JW2KPRM,15990,8,128,204,5000,0,0,16.9,7.7,0.9,0,11,12,2,0,0,0,0,0,0,12,FALSE
B09MWCWRMP,8399,4,64,196,5000,1,8,16.9,7.7,0.9,2,7.6,12,2,0,0,0,0,0,0,12,TRUE
B09MKPX6RQ,8299,4,64,192,5000,1,8,16.5,7.6,0.9,2,7.6,12,6,1,1,1,1,1,1,50,TRUE
B0B8HJVLBK,8299,3,64,390,5000,1,7,17.26,7.77,0.87,0,12,0,2,0,0,0,0,0,0,12,FALSE
B0BGXG4B8S,9249,4,64,189,5000,1,0,16.5,7.6,0.9,0,12,12,2,0,0,0,0,0,0,12,FALSE
B0BPS4YLQT,39999,8,256,210,5160,1,8,16.5,7.3,0.9,2,12,12,2,0,1,0,0,0,0,64,FALSE
B09X594RJ2,25999,8,256,198,4700,1,8,16.4,7.4,0.9,2,8,12,8,1,1,1,1,1,1,50,FALSE
B07WGPLN76,19999,8,128,173,4500,0,0,15.9,7.4,0.8,1,13,12,4,0,0,0,0,0,0,64,TRUE
B0BQ3MT8P2,18999,6,128,188,5000,1,0,16.6,7.6,0.8,3,13,12,2,0,0,0,0,0,0,12,TRUE
B07WHRZ7XX,54999,8,256,208,5000,0,0,16.5,7.7,0.8,1,13,12,2,1,1,1,1,1,1,12,FALSE
B0BKZKFSJ8,28899,6,128,171,4500,1,0,16.5,7.5,0.7,0,12,24,2,0,0,0,0,0,0,12,FALSE
B0BKKHFGCP,10999,4,128,207,5000,1,0,16.5,7.6,0.9,0,12,12,2,0,0,0,0,0,0,12,TRUE
B08444SXZJ,19600,8,128,520,4100,0,8,16.1,7.4,0.8,0,11,0,2,0,0,0,0,0,0,12,FALSE
B08444WMHF,23269,8,128,171,4000,0,8,16.1,7.4,0.7,0,11,0,2,0,0,0,0,0,0,12,TRUE
B07KMHK4SB,15000,4,64,164,4030,0,8,15.5,7.5,0.8,0,8.1,12,4,1,1,1,1,1,1,13,FALSE
B0BG1NWLY3,12499,4,128,193,5000,0,0,16.4,7.6,0.8,0,11,12,2,0,0,0,0,0,0,12,TRUE
B0BZWCJDRB,20999,8,8,188,5000,1,0,16.6,7.6,0.8,3,13,12,2,0,0,0,0,0,0,12,TRUE
B0BZCSMP95,14990,4,128,206,6000,0,0,16.7,7.7,0.9,0,13,12,2,0,0,0,0,0,0,12,FALSE
B0C14QCFHT,14999,8,256,193,5000,1,8,16.4,7.5,0.8,0,13,12,4,1,1,1,1,1,1,50,FALSE
B0BZCSNTT4,15990,6,256,206,6000,0,0,16.7,7.7,0.9,0,13,12,2,0,0,0,0,0,0,12,FALSE
B08VB57558,34999,8,128,190,4500,0,5,15.98,7.45,0.84,0,11,12,5,1,1,1,1,1,1,12,TRUE
B0B4F2XCK3,12999,6,128,207,6000,0,5,16.5,7.7,0.9,0,12,12,5,0,0,0,0,0,0,50,TRUE
B07WDKLDRX,24999,8,128,190,4700,0,0,16.3,7.6,0.9,1,12,12,2,0,0,0,0,0,0,64,TRUE
B07WHQLR7G,54999,8,256,205,5000,0,0,16.5,7.7,0.9,1,13,12,2,1,1,1,1,1,1,12,FALSE
B0BSNQ2KXF,39999,8,128,205,5000,1,7,16.3,7.4,0.9,4,60,12,2,0,0,0,0,0,0,12,TRUE
B0BD58Y1KH,6399,2,32,195,5000,1,8,16.5,7.6,0.9,2,8.6,12,4,1,1,1,1,1,1,8,FALSE
B09GFM8CGS,6499,2,32,194,5000,1,0,16.5,7.7,0.9,3,12,12,2,1,1,1,1,1,1,13,TRUE
B09QD2G88N,24999,8,128,207,5160,1,0,16.5,7.6,0.8,0,11,12,2,0,0,0,0,0,0,12,FALSE
B0BQ3PJJDQ,16999,4,128,188,5000,1,0,16.6,7.6,0.8,3,13,12,2,0,0,0,0,0,0,12,TRUE
B0BY8JZ22K,19999,8,128,195,5000,1,7,16.6,7.6,0.8,4,13.1,12,2,0,0,0,0,0,0,12,TRUE
B0BZWCJDRB,20999,8,8,188,5000,1,0,16.6,7.6,0.8,3,13,12,2,0,0,0,0,0,0,12,TRUE
B082F2T5PQ,18999,8,128,188,5000,1,0,16,7.3,0.8,0,13,12,2,0,0,0,0,0,0,12,FALSE
B0BSNNYHY5,44999,16,256,205,5000,1,7,16.3,7.4,0.9,4,60,12,2,0,0,0,0,0,0,12,TRUE
B0BQ3PYMCZ,18999,8,128,188,5000,1,0,16.6,7.6,0.8,3,13,12,2,0,0,0,0,0,0,12,TRUE
B0BW5SL3V1,6299,2,64,179,3000,0,8,16.1,7.4,0.9,0,12,12,2,0,0,0,0,0,0,12,FALSE
B0C1SXGSH4,7721,4,64,192,5000,1,0,16.49,7.68,0.9,0,13,12,2,0,0,0,0,0,0,12,FALSE
B0B56YWX99,7799,4,64,194,5000,1,8,16.5,7.6,0.9,2,8.6,12,4,1,1,1,1,1,1,13,TRUE
B0C1Z8WTS6,34999,8,1,310,10,1,6,18,7,0.7,0,12,12,2,0,0,0,0,0,0,12,FALSE
B08LRDK2XD,48000,8,128,202,4800,0,5,16.1,7.6,0.8,0,10,12,2,0,0,0,0,0,0,12,FALSE
B0BRVFZSGV,23930,6,128,520,5000,1,7,17.4,9,0.67,0,12,0,2,0,0,0,0,0,0,12,FALSE
B07WHQLR7G,54999,8,256,205,5000,0,0,16.5,7.7,0.9,1,13,12,2,1,1,1,1,1,1,12,FALSE
B07WGP3P6C,59999,16,256,205,5000,0,0,16.5,7.7,0.9,1,13,12,2,1,1,1,1,1,1,12,FALSE
B0BQ3MT8P2,18999,6,128,188,5000,1,0,16.6,7.6,0.8,3,13,12,2,0,0,0,0,0,0,12,TRUE
B09FKB3446,7999,4,64,195,5000,0,7,16.5,7.6,0.9,0,11,12,2,1,1,1,1,1,1,5,TRUE
B09QS8V5N8,13490,4,64,179,5000,1,0,16,7.4,0.8,3,13,12,6,1,1,1,1,1,1,50,TRUE
